Location,Crop,Rainfall,Temperature,Humidity,Date,Crop_Price
Nellore,Sugarcane,1384,29,66,Sep-19,34.56
Nellore,Sugarcane,1663,25,67,Oct-19,33.94
Nellore,Sugarcane,1630,21,73,Oct-19,33.75
Nellore,Sugarcane,1331,27,64,Oct-19,29.75
Nellore,Sugarcane,1217,37,61,Oct-19,31.87
Nellore,Sugarcane,1257,21,69,Oct-19,33.01
Nellore,Sugarcane,1525,29,79,Nov-19,32.87
Nellore,Sugarcane,1775,26,69,Nov-19,31.4
Nellore,Sugarcane,1436,27,60,Nov-19,28.97
Nellore,Sugarcane,1444,31,63,Nov-19,29.04
Nellore,Sugarcane,1385,29,60,Nov-19,28.28
Nellore,Sugarcane,1776,25,60,Dec-19,30.25
Nellore,Sugarcane,1344,22,70,Dec-19,28.52
Nellore,Sugarcane,1688,33,71,Dec-19,31.48
Nellore,Sugarcane,1362,35,61,Dec-19,28.71
Nellore,Sugarcane,1683,32,63,Dec-19,29.55
Nellore,Sugarcane,1715,32,78,Jan-20,39.42
Nellore,Sugarcane,1364,24,68,Jan-20,41.29
Nellore,Sugarcane,1267,31,72,Jan-20,35.78
Nellore,Sugarcane,1520,38,60,Jan-20,43.44
Nellore,Sugarcane,1334,36,73,Jan-20,38.86
Nellore,Sugarcane,1794,35,74,Feb-20,28.03
Nellore,Sugarcane,1513,23,67,Feb-20,27.54
Nellore,Sugarcane,1610,36,74,Feb-20,27.03
Nellore,Sugarcane,1237,21,67,Feb-20,30.29
Nellore,Sugarcane,1670,37,62,Feb-20,30.64
Nellore,Sugarcane,1248,35,78,Mar-20,25.18
Nellore,Sugarcane,1573,36,67,Mar-20,28.63
Nellore,Sugarcane,1511,31,61,Mar-20,29.91
Nellore,Sugarcane,1718,35,62,Mar-20,26.81
Nellore,Sugarcane,1421,20,62,Mar-20,29.04
Nellore,Sugarcane,1397,23,76,Apr-20,26.54
Nellore,Sugarcane,1653,22,62,Apr-20,27.73
Nellore,Sugarcane,1394,24,67,Apr-20,26.67
Nellore,Sugarcane,1354,23,73,Apr-20,25.33
Nellore,Sugarcane,1218,24,74,Apr-20,27.09
Nellore,Sugarcane,1581,32,62,May-20,27.98
Nellore,Sugarcane,1458,33,70,May-20,29.22
Nellore,Sugarcane,1712,35,78,May-20,25.19
Nellore,Sugarcane,1551,27,63,May-20,28.84
Nellore,Sugarcane,1297,27,74,May-20,28.29
Nellore,Sugarcane,1392,23,77,Jun-20,29
Nellore,Sugarcane,1404,21,61,Jun-20,26.54
Nellore,Sugarcane,1659,24,63,Jun-20,28.44
Nellore,Sugarcane,1648,20,61,Jun-20,28.08
Nellore,Sugarcane,1535,35,76,Jun-20,28.38
Nellore,Sugarcane,1756,35,74,Jul-20,32.76
Nellore,Sugarcane,1404,31,62,Jul-20,29.7
Nellore,Sugarcane,1266,26,72,Jul-20,29.46
Nellore,Sugarcane,1630,35,78,Jul-20,28.2
Nellore,Sugarcane,1483,24,79,Jul-20,28.36
Nellore,Sugarcane,1363,25,76,Aug-20,31.79
Nellore,Sugarcane,1501,37,75,Aug-20,31.97
Nellore,Sugarcane,1474,22,80,Aug-20,31.78
Nellore,Sugarcane,1341,37,64,Aug-20,33.4
Nellore,Sugarcane,1512,31,76,Aug-20,29.01
Nellore,Sugarcane,1708,27,63,Sep-20,30.78
Nellore,Sugarcane,1796,21,66,Sep-20,33.57
Nellore,Sugarcane,1386,30,65,Sep-20,33.05
Nellore,Sugarcane,1660,36,77,Sep-20,33
Nellore,Sugarcane,1386,35,73,Sep-20,33.26
Nellore,Sugarcane,1221,38,72,Oct-20,31.57
Nellore,Sugarcane,1500,31,66,Oct-20,32.32
Nellore,Sugarcane,1723,22,71,Oct-20,33.48
Nellore,Sugarcane,1323,20,61,Oct-20,31.15
Nellore,Sugarcane,1752,37,64,Oct-20,29.5
Nellore,Sugarcane,1274,22,75,Nov-20,29.82
Nellore,Sugarcane,1348,32,61,Nov-20,29.7
Nellore,Sugarcane,1389,36,62,Nov-20,32.73
Nellore,Sugarcane,1442,35,76,Nov-20,28.84
Nellore,Sugarcane,1788,33,63,Nov-20,29.62
Nellore,Sugarcane,1368,24,75,Dec-20,28.17
Nellore,Sugarcane,1453,32,76,Dec-20,30.56
Nellore,Sugarcane,1755,31,77,Dec-20,29.48
Nellore,Sugarcane,1452,24,66,Dec-20,29.6
Nellore,Sugarcane,1490,22,71,Dec-20,31.95
Nellore,Sugarcane,1676,28,62,Jan-21,44.77
Nellore,Sugarcane,1526,21,80,Jan-21,44.67
Nellore,Sugarcane,1295,33,71,Jan-21,35.53
Nellore,Sugarcane,1363,33,63,Jan-21,43.64
Nellore,Sugarcane,1456,23,67,Jan-21,35.45
Nellore,Sugarcane,1728,31,79,Feb-21,28.07
Nellore,Sugarcane,1772,32,67,Feb-21,29.5
Nellore,Sugarcane,1573,23,64,Feb-21,30.62
Nellore,Sugarcane,1250,26,72,Feb-21,28.68
Nellore,Sugarcane,1774,25,78,Feb-21,30.18
Nellore,Sugarcane,1783,25,66,Mar-21,28.47
Nellore,Sugarcane,1377,21,63,Mar-21,25.73
Nellore,Sugarcane,1297,26,64,Mar-21,28.95
Nellore,Sugarcane,1206,28,75,Mar-21,25.35
Nellore,Sugarcane,1359,29,62,Mar-21,26.83
Nellore,Sugarcane,1613,34,71,Apr-21,24.77
Nellore,Sugarcane,1384,20,66,Apr-21,26.09
Nellore,Sugarcane,1754,29,60,Apr-21,28.58
Nellore,Sugarcane,1422,28,60,Apr-21,27.9
Nellore,Sugarcane,1225,21,60,Apr-21,24.11
Nellore,Sugarcane,1730,26,65,May-21,27.74
Nellore,Sugarcane,1381,26,70,May-21,29.65
Nellore,Sugarcane,1465,37,70,May-21,25.39
Nellore,Sugarcane,1223,20,62,May-21,28.59
Nellore,Sugarcane,1570,34,76,May-21,27.62
Nellore,Sugarcane,1361,35,74,Jun-21,27.23
Nellore,Sugarcane,1406,21,76,Jun-21,29.73
Nellore,Sugarcane,1680,20,64,Jun-21,29.18
Nellore,Sugarcane,1751,20,80,Jun-21,29.46
Nellore,Sugarcane,1478,22,63,Jun-21,29.27
Nellore,Sugarcane,1458,32,77,Jul-21,32.48
Nellore,Sugarcane,1216,24,69,Jul-21,30.67
Nellore,Sugarcane,1221,26,66,Jul-21,31.87
Nellore,Sugarcane,1589,32,80,Jul-21,29.31
Nellore,Sugarcane,1524,31,64,Jul-21,29.76
Nellore,Sugarcane,1684,36,76,Aug-21,29.97
Nellore,Sugarcane,1204,23,62,Aug-21,29.53
Nellore,Sugarcane,1642,32,60,Aug-21,31.67
Nellore,Sugarcane,1586,37,60,Aug-21,33.25
Nellore,Sugarcane,1792,28,60,Aug-21,32.13
Nellore,Sugarcane,1492,21,69,Sep-21,30.96
Nellore,Sugarcane,1583,20,62,Sep-21,34.41
Nellore,Sugarcane,1511,20,72,Sep-21,30.32
Nellore,Sugarcane,1674,33,61,Sep-21,32.53
Nellore,Sugarcane,1515,24,74,Sep-21,34
Nellore,Sugarcane,1342,20,80,Oct-21,32.04
Nellore,Sugarcane,1449,26,62,Oct-21,32.2
Nellore,Sugarcane,1624,37,63,Oct-21,29.63
Nellore,Sugarcane,1409,26,80,Oct-21,29.49
Nellore,Sugarcane,1393,37,75,Oct-21,33.74
Nellore,Sugarcane,1535,28,64,Nov-21,32.35
Nellore,Sugarcane,1264,24,71,Nov-21,28.58
Nellore,Sugarcane,1521,24,63,Nov-21,29.2
Nellore,Sugarcane,1277,28,74,Nov-21,29.6
Nellore,Sugarcane,1283,31,77,Nov-21,32.36
Nellore,Sugarcane,1383,25,61,Dec-21,28.31
Nellore,Sugarcane,1730,24,66,Dec-21,31.35
Nellore,Sugarcane,1414,22,64,Dec-21,29.85
Nellore,Sugarcane,1651,30,79,Dec-21,29.29
Nellore,Sugarcane,1455,28,68,Dec-21,29.39
Nellore,Sugarcane,1344,30,69,Jan-22,38.73
Nellore,Sugarcane,1732,37,76,Jan-22,44.17
Nellore,Sugarcane,1314,25,68,Jan-22,44.42
Nellore,Sugarcane,1423,37,64,Jan-22,34.03
Nellore,Sugarcane,1568,25,65,Jan-22,39.16
Nellore,Sugarcane,1629,34,71,Feb-22,27.09
Nellore,Sugarcane,1288,26,72,Feb-22,29.97
Nellore,Sugarcane,1324,25,79,Feb-22,30.43
Nellore,Sugarcane,1730,36,66,Feb-22,30.41
Nellore,Sugarcane,1480,34,79,Feb-22,30.11
Nellore,Sugarcane,1747,22,67,Mar-22,27.94
Nellore,Sugarcane,1314,38,78,Mar-22,28.91
Nellore,Sugarcane,1771,30,76,Mar-22,25.82
Nellore,Sugarcane,1368,25,63,Mar-22,25.48
Nellore,Sugarcane,1785,29,65,Mar-22,25.17
Nellore,Sugarcane,1274,21,70,Apr-22,25.5
Nellore,Sugarcane,1350,33,79,Apr-22,26.15
Nellore,Sugarcane,1702,38,75,Apr-22,25.32
Nellore,Sugarcane,1423,23,71,Apr-22,24.42
Nellore,Sugarcane,1657,34,62,Apr-22,26.85
Nellore,Sugarcane,1470,21,71,May-22,29.49
Nellore,Sugarcane,1204,27,69,May-22,28.81
Nellore,Sugarcane,1268,27,69,May-22,28.8
Nellore,Sugarcane,1588,36,65,May-22,25.68
Nellore,Sugarcane,1758,28,75,May-22,27.63
Nellore,Sugarcane,1580,26,77,Jun-22,27.63
Nellore,Sugarcane,1631,38,75,Jun-22,30.3
Nellore,Sugarcane,1380,33,77,Jun-22,27.01
Nellore,Sugarcane,1256,29,72,Jun-22,26.05
Nellore,Sugarcane,1594,25,75,Jun-22,29.19
Nellore,Sugarcane,1793,31,68,Jul-22,32.83
Nellore,Sugarcane,1426,26,67,Jul-22,28.97
Nellore,Sugarcane,1382,25,68,Jul-22,32.23
Nellore,Sugarcane,1743,34,78,Jul-22,28.88
Nellore,Sugarcane,1461,24,77,Jul-22,31.54
Nellore,Sugarcane,1586,35,78,Aug-22,33.34
Nellore,Sugarcane,1348,20,80,Aug-22,30.92
Nellore,Sugarcane,1226,25,67,Aug-22,32.34
Nellore,Sugarcane,1234,29,69,Aug-22,31.35
Nellore,Sugarcane,1474,32,79,Aug-22,29.89
Nellore,Sugarcane,1688,36,74,Sep-22,31.16
Nellore,Sugarcane,1608,21,78,Sep-22,30.04
Nellore,Sugarcane,1726,34,74,Sep-22,32.04
Nellore,Sugarcane,1594,25,68,Sep-22,30.09
Nellore,Sugarcane,1258,26,66,Sep-22,33.94
Nellore,Sugarcane,1430,37,73,Oct-22,29.18
Nellore,Sugarcane,1627,22,73,Oct-22,32.95
Nellore,Sugarcane,1680,34,70,Oct-22,31.74
Nellore,Sugarcane,1416,22,77,Oct-22,29.28
Nellore,Sugarcane,1599,36,72,Oct-22,33.67
Nellore,Sugarcane,1455,30,64,Nov-22,32.77
Nellore,Sugarcane,1435,35,68,Nov-22,30.05
Nellore,Sugarcane,1640,25,65,Nov-22,30.64
Nellore,Sugarcane,1208,32,75,Nov-22,31.4
Nellore,Sugarcane,1580,36,65,Nov-22,32.56
Nellore,Sugarcane,1343,22,63,Dec-22,31.43
Nellore,Sugarcane,1748,31,72,Dec-22,31.99
Nellore,Sugarcane,1331,20,80,Dec-22,29.54
Nellore,Sugarcane,1782,38,68,Dec-22,30.01
Nellore,Sugarcane,1325,34,72,Dec-22,28.18
Nellore,Sugarcane,1524,38,64,Jan-23,37.46
Nellore,Sugarcane,1386,27,66,Jan-23,43.73
Nellore,Sugarcane,1651,24,78,Jan-23,41.01
Nellore,Sugarcane,1605,37,64,Jan-23,36.29
Nellore,Sugarcane,1273,27,60,Jan-23,37.38
Nellore,Sugarcane,1796,36,61,Feb-23,29.26
Nellore,Sugarcane,1528,26,63,Feb-23,28.4
Nellore,Sugarcane,1481,20,78,Feb-23,27.49
Nellore,Sugarcane,1748,29,67,Feb-23,28.5
Nellore,Sugarcane,1522,30,70,Feb-23,28.26
Nellore,Sugarcane,1287,24,69,Mar-23,25.68
Nellore,Sugarcane,1783,25,66,Mar-23,25.22
Nellore,Sugarcane,1766,37,63,Mar-23,27.58
Nellore,Sugarcane,1625,38,74,Mar-23,27.53
Nellore,Sugarcane,1547,24,73,Mar-23,27.9
Nellore,Sugarcane,1463,28,74,Apr-23,29
Nellore,Sugarcane,1752,30,71,Apr-23,28.84
Nellore,Sugarcane,1775,38,67,Apr-23,25.13
Nellore,Sugarcane,1279,25,76,Apr-23,28.44
Nellore,Sugarcane,1663,20,79,Apr-23,26.75
Nellore,Sugarcane,1252,20,77,May-23,29.3
Nellore,Sugarcane,1416,37,68,May-23,28.33
Nellore,Sugarcane,1302,34,68,May-23,28.83
Nellore,Sugarcane,1418,34,73,May-23,29.78
Nellore,Sugarcane,1270,31,76,May-23,25.52
Nellore,Sugarcane,1348,36,61,Jun-23,26.86
Nellore,Sugarcane,1764,31,71,Jun-23,26.84
Nellore,Sugarcane,1639,21,61,Jun-23,30.49
Nellore,Sugarcane,1570,29,79,Jun-23,26.31
Nellore,Sugarcane,1669,27,62,Jun-23,28.27
Nellore,Sugarcane,1781,29,61,Jul-23,28.33
Nellore,Sugarcane,1391,36,62,Jul-23,31.85
Nellore,Sugarcane,1374,27,60,Jul-23,30.84
Nellore,Sugarcane,1351,26,76,Jul-23,31.66
Nellore,Sugarcane,1497,22,78,Jul-23,30.22
Nellore,Sugarcane,1586,36,75,Aug-23,32.82
Nellore,Sugarcane,1200,22,77,Aug-23,29.56
Nellore,Sugarcane,1671,26,67,Aug-23,32.66
Nellore,Sugarcane,1627,27,70,Aug-23,29.84
Nellore,Sugarcane,1460,31,63,Aug-23,32.23
Nellore,Sugarcane,1518,38,71,Sep-23,32.62
Nellore,Sugarcane,1521,23,63,Sep-23,33.55
Nellore,Sugarcane,1327,38,67,Sep-23,33.63
Nellore,Sugarcane,1641,22,66,Sep-23,30.98
Nellore,Sugarcane,1759,37,64,Sep-23,34.19
Nellore,Sugarcane,1740,38,78,Oct-23,31.49
Nellore,Sugarcane,1602,38,63,Oct-23,30.18
Nellore,Sugarcane,1552,31,73,Oct-23,30.16
Nellore,Sugarcane,1485,38,71,Oct-23,33.66
Nellore,Sugarcane,1449,26,64,Oct-23,32.39
Nellore,Sugarcane,1537,36,68,Nov-23,30.38
Nellore,Sugarcane,1229,37,74,Nov-23,31.06
Nellore,Sugarcane,1334,38,78,Nov-23,31.62
Nellore,Sugarcane,1486,35,69,Nov-23,28.88
Nellore,Sugarcane,1233,29,62,Nov-23,31.54
Nellore,Sugarcane,1282,36,73,Dec-23,29.35
Nellore,Sugarcane,1458,30,65,Dec-23,31.15
Nellore,Sugarcane,1781,28,76,Dec-23,31.98
Nellore,Sugarcane,1529,32,79,Dec-23,28.06
Nellore,Sugarcane,1729,38,74,Dec-23,29.79
Vijayawada,Chilli,770,30,52,Jan-19,129.3
Vijayawada,Chilli,948,23,68,Jan-19,125.6
Vijayawada,Chilli,649,31,63,Jan-19,137.5
Vijayawada,Chilli,1189,25,52,Jan-19,130.8
Vijayawada,Chilli,845,22,57,Jan-19,123.6
Vijayawada,Chilli,1184,32,59,Feb-19,120.2
Vijayawada,Chilli,952,24,54,Feb-19,133.1
Vijayawada,Chilli,706,27,53,Feb-19,111.4
Vijayawada,Chilli,660,20,50,Feb-19,122.6
Vijayawada,Chilli,850,33,55,Feb-19,129
Vijayawada,Chilli,987,21,62,Mar-19,118.7
Vijayawada,Chilli,915,26,54,Mar-19,119.9
Vijayawada,Chilli,729,23,63,Mar-19,98.3
Vijayawada,Chilli,794,20,63,Mar-19,92.8
Vijayawada,Chilli,956,20,65,Mar-19,97.1
Vijayawada,Chilli,1142,30,66,Apr-19,104.2
Vijayawada,Chilli,693,29,61,Apr-19,124.1
Vijayawada,Chilli,758,26,53,Apr-19,119.8
Vijayawada,Chilli,1131,27,65,Apr-19,111.6
Vijayawada,Chilli,1000,33,70,Apr-19,122.3
Vijayawada,Chilli,655,27,67,May-19,133.3
Vijayawada,Chilli,882,27,63,May-19,125.8
Vijayawada,Chilli,1122,31,52,May-19,116.1
Vijayawada,Chilli,689,27,70,May-19,133.5
Vijayawada,Chilli,710,22,63,May-19,119.2
Vijayawada,Chilli,1116,33,55,Jun-19,140.1
Vijayawada,Chilli,1139,31,65,Jun-19,134
Vijayawada,Chilli,983,24,61,Jun-19,135.2
Vijayawada,Chilli,1047,31,58,Jun-19,135.4
Vijayawada,Chilli,797,23,56,Jun-19,152.3
Vijayawada,Chilli,683,32,57,Jul-19,157.6
Vijayawada,Chilli,963,33,70,Jul-19,142.1
Vijayawada,Chilli,956,24,64,Jul-19,143.3
Vijayawada,Chilli,1118,28,68,Jul-19,154.3
Vijayawada,Chilli,925,29,61,Jul-19,164.6
Vijayawada,Chilli,971,20,70,Aug-19,151.4
Vijayawada,Chilli,948,30,61,Aug-19,171.2
Vijayawada,Chilli,802,26,68,Aug-19,176.1
Vijayawada,Chilli,855,31,54,Aug-19,153.7
Vijayawada,Chilli,1023,22,54,Aug-19,155.1
Vijayawada,Chilli,978,26,56,Sep-19,151.7
Vijayawada,Chilli,610,31,62,Sep-19,164.2
Vijayawada,Chilli,916,20,52,Sep-19,160.7
Vijayawada,Chilli,979,31,55,Sep-19,156.5
Vijayawada,Chilli,954,21,50,Sep-19,170.6
Vijayawada,Chilli,601,24,51,Oct-19,162.8
Vijayawada,Chilli,1199,22,59,Oct-19,143.1
Vijayawada,Chilli,1165,21,53,Oct-19,152.2
Vijayawada,Chilli,729,23,58,Oct-19,155.9
Vijayawada,Chilli,624,28,60,Oct-19,162.4
Vijayawada,Chilli,673,20,65,Nov-19,131.1
Vijayawada,Chilli,706,23,50,Nov-19,138.1
Vijayawada,Chilli,1149,25,68,Nov-19,148.8
Vijayawada,Chilli,723,29,58,Nov-19,136.2
Vijayawada,Chilli,952,28,64,Nov-19,151.6
Vijayawada,Chilli,1170,24,54,Dec-19,129.3
Vijayawada,Chilli,1165,21,52,Dec-19,128.7
Vijayawada,Chilli,1166,26,52,Dec-19,115.2
Vijayawada,Chilli,961,26,64,Dec-19,139
Vijayawada,Chilli,777,21,57,Dec-19,134.8
Vijayawada,Chilli,814,33,62,Jan-20,128.1
Vijayawada,Chilli,1031,28,56,Jan-20,121.8
Vijayawada,Chilli,935,28,64,Jan-20,123.7
Vijayawada,Chilli,639,25,70,Jan-20,121.5
Vijayawada,Chilli,1185,31,62,Jan-20,117.7
Vijayawada,Chilli,910,24,66,Feb-20,114.5
Vijayawada,Chilli,989,22,61,Feb-20,118.1
Vijayawada,Chilli,1021,31,67,Feb-20,131.6
Vijayawada,Chilli,680,23,52,Feb-20,118.8
Vijayawada,Chilli,1029,32,55,Feb-20,115.8
Vijayawada,Chilli,604,27,51,Mar-20,107.8
Vijayawada,Chilli,786,28,53,Mar-20,93.2
Vijayawada,Chilli,1114,23,70,Mar-20,92.6
Vijayawada,Chilli,1046,21,60,Mar-20,101.6
Vijayawada,Chilli,619,26,67,Mar-20,110.8
Vijayawada,Chilli,1058,30,69,Apr-20,102.4
Vijayawada,Chilli,1193,30,66,Apr-20,110.8
Vijayawada,Chilli,828,29,62,Apr-20,101.1
Vijayawada,Chilli,779,27,52,Apr-20,104.2
Vijayawada,Chilli,1158,23,50,Apr-20,112.6
Vijayawada,Chilli,1188,32,59,May-20,118.4
Vijayawada,Chilli,967,26,64,May-20,139.3
Vijayawada,Chilli,643,22,66,May-20,130.6
Vijayawada,Chilli,895,32,69,May-20,123.1
Vijayawada,Chilli,837,24,65,May-20,120.7
Vijayawada,Chilli,687,30,69,Jun-20,123.9
Vijayawada,Chilli,804,26,64,Jun-20,145.2
Vijayawada,Chilli,1181,22,51,Jun-20,138
Vijayawada,Chilli,749,28,68,Jun-20,124.6
Vijayawada,Chilli,940,23,65,Jun-20,147.2
Vijayawada,Chilli,918,33,50,Jul-20,151.1
Vijayawada,Chilli,1082,25,60,Jul-20,137.8
Vijayawada,Chilli,1014,20,62,Jul-20,137.1
Vijayawada,Chilli,792,32,67,Jul-20,135.5
Vijayawada,Chilli,622,25,68,Jul-20,139.1
Vijayawada,Chilli,1092,31,52,Aug-20,163.7
Vijayawada,Chilli,1141,21,65,Aug-20,155.8
Vijayawada,Chilli,1010,24,63,Aug-20,152.2
Vijayawada,Chilli,996,33,51,Aug-20,159.8
Vijayawada,Chilli,916,32,53,Aug-20,157.7
Vijayawada,Chilli,766,25,50,Sep-20,174.8
Vijayawada,Chilli,791,24,61,Sep-20,148.4
Vijayawada,Chilli,1120,28,50,Sep-20,146.2
Vijayawada,Chilli,839,32,55,Sep-20,171.8
Vijayawada,Chilli,1151,22,55,Sep-20,164.5
Vijayawada,Chilli,973,26,51,Oct-20,153.8
Vijayawada,Chilli,999,29,70,Oct-20,146
Vijayawada,Chilli,1152,23,61,Oct-20,142.7
Vijayawada,Chilli,1187,30,66,Oct-20,153.3
Vijayawada,Chilli,1052,25,52,Oct-20,145.7
Vijayawada,Chilli,691,23,50,Nov-20,130.3
Vijayawada,Chilli,684,33,51,Nov-20,141.7
Vijayawada,Chilli,1048,31,54,Nov-20,135.4
Vijayawada,Chilli,966,29,57,Nov-20,133
Vijayawada,Chilli,1173,21,62,Nov-20,131.5
Vijayawada,Chilli,1148,28,69,Dec-20,128
Vijayawada,Chilli,793,32,54,Dec-20,135.6
Vijayawada,Chilli,1149,26,57,Dec-20,127.6
Vijayawada,Chilli,1185,21,50,Dec-20,135.9
Vijayawada,Chilli,754,20,69,Dec-20,136.7
Vijayawada,Chilli,690,24,50,Jan-21,133.9
Vijayawada,Chilli,705,31,66,Jan-21,124.1
Vijayawada,Chilli,632,21,68,Jan-21,133.2
Vijayawada,Chilli,754,32,61,Jan-21,131.9
Vijayawada,Chilli,1172,32,66,Jan-21,124.5
Vijayawada,Chilli,739,20,64,Feb-21,113.9
Vijayawada,Chilli,1040,24,58,Feb-21,115.8
Vijayawada,Chilli,941,20,60,Feb-21,135.3
Vijayawada,Chilli,788,29,68,Feb-21,108.4
Vijayawada,Chilli,1190,24,62,Feb-21,118
Vijayawada,Chilli,1030,30,65,Mar-21,117.2
Vijayawada,Chilli,887,32,59,Mar-21,95.4
Vijayawada,Chilli,678,31,51,Mar-21,108.6
Vijayawada,Chilli,672,22,54,Mar-21,116.1
Vijayawada,Chilli,665,29,62,Mar-21,108.8
Vijayawada,Chilli,1087,28,59,Apr-21,118.8
Vijayawada,Chilli,1197,30,69,Apr-21,112.1
Vijayawada,Chilli,613,25,63,Apr-21,109.9
Vijayawada,Chilli,800,20,56,Apr-21,124.9
Vijayawada,Chilli,720,20,64,Apr-21,115.8
Vijayawada,Chilli,1138,25,65,May-21,122.7
Vijayawada,Chilli,1016,25,50,May-21,125.4
Vijayawada,Chilli,858,30,64,May-21,122.4
Vijayawada,Chilli,608,27,55,May-21,133.5
Vijayawada,Chilli,820,33,55,May-21,120.4
Vijayawada,Chilli,801,20,60,Jun-21,135.8
Vijayawada,Chilli,832,26,54,Jun-21,135.4
Vijayawada,Chilli,958,33,64,Jun-21,135.7
Vijayawada,Chilli,929,23,70,Jun-21,141.9
Vijayawada,Chilli,992,22,58,Jun-21,136.8
Vijayawada,Chilli,967,23,51,Jul-21,166
Vijayawada,Chilli,699,20,65,Jul-21,135.6
Vijayawada,Chilli,1051,33,63,Jul-21,154
Vijayawada,Chilli,1011,25,52,Jul-21,161.6
Vijayawada,Chilli,1106,20,55,Jul-21,157.3
Vijayawada,Chilli,936,33,61,Aug-21,157.2
Vijayawada,Chilli,668,24,61,Aug-21,149.8
Vijayawada,Chilli,940,27,53,Aug-21,166.2
Vijayawada,Chilli,812,21,56,Aug-21,159.1
Vijayawada,Chilli,961,25,69,Aug-21,152.8
Vijayawada,Chilli,745,29,67,Sep-21,172.9
Vijayawada,Chilli,691,33,55,Sep-21,175
Vijayawada,Chilli,638,30,63,Sep-21,153
Vijayawada,Chilli,858,30,56,Sep-21,156.7
Vijayawada,Chilli,956,28,52,Sep-21,154.1
Vijayawada,Chilli,1065,32,56,Oct-21,142.7
Vijayawada,Chilli,943,26,68,Oct-21,141.8
Vijayawada,Chilli,1066,27,69,Oct-21,156.5
Vijayawada,Chilli,845,22,69,Oct-21,149.9
Vijayawada,Chilli,680,26,55,Oct-21,143.9
Vijayawada,Chilli,1179,31,58,Nov-21,124.8
Vijayawada,Chilli,718,33,66,Nov-21,124.6
Vijayawada,Chilli,1064,21,55,Nov-21,134.4
Vijayawada,Chilli,1118,27,55,Nov-21,134.1
Vijayawada,Chilli,700,25,63,Nov-21,154.1
Vijayawada,Chilli,684,30,50,Dec-21,120.8
Vijayawada,Chilli,1091,24,65,Dec-21,118.8
Vijayawada,Chilli,794,20,51,Dec-21,129.7
Vijayawada,Chilli,766,31,55,Dec-21,131.5
Vijayawada,Chilli,840,30,56,Dec-21,133.7
Vijayawada,Chilli,793,30,61,Jan-22,142.2
Vijayawada,Chilli,828,33,51,Jan-22,128.2
Vijayawada,Chilli,832,32,55,Jan-22,122.9
Vijayawada,Chilli,1008,24,60,Jan-22,113.4
Vijayawada,Chilli,714,28,50,Jan-22,124.3
Vijayawada,Chilli,1106,32,64,Feb-22,118.4
Vijayawada,Chilli,818,24,57,Feb-22,115.1
Vijayawada,Chilli,835,23,50,Feb-22,125.5
Vijayawada,Chilli,794,32,65,Feb-22,123.3
Vijayawada,Chilli,617,28,59,Feb-22,117.8
Vijayawada,Chilli,922,23,55,Mar-22,111.4
Vijayawada,Chilli,974,31,61,Mar-22,113.1
Vijayawada,Chilli,646,28,67,Mar-22,93.1
Vijayawada,Chilli,800,27,59,Mar-22,95.8
Vijayawada,Chilli,1109,27,66,Mar-22,95.8
Vijayawada,Chilli,693,26,52,Apr-22,106.3
Vijayawada,Chilli,970,26,65,Apr-22,127.8
Vijayawada,Chilli,700,31,56,Apr-22,110.4
Vijayawada,Chilli,934,32,59,Apr-22,106.4
Vijayawada,Chilli,1026,27,52,Apr-22,106.6
Vijayawada,Chilli,881,20,57,May-22,133
Vijayawada,Chilli,897,24,64,May-22,127.4
Vijayawada,Chilli,1048,30,61,May-22,138.6
Vijayawada,Chilli,671,24,64,May-22,115.8
Vijayawada,Chilli,857,24,59,May-22,134.5
Vijayawada,Chilli,699,22,63,Jun-22,145.7
Vijayawada,Chilli,744,29,60,Jun-22,132.6
Vijayawada,Chilli,908,29,60,Jun-22,126.6
Vijayawada,Chilli,1035,28,52,Jun-22,133.7
Vijayawada,Chilli,769,21,69,Jun-22,127.1
Vijayawada,Chilli,916,25,53,Jul-22,157.7
Vijayawada,Chilli,727,30,66,Jul-22,162.6
Vijayawada,Chilli,1100,32,50,Jul-22,155.5
Vijayawada,Chilli,962,32,67,Jul-22,152.5
Vijayawada,Chilli,977,22,69,Jul-22,139.5
Vijayawada,Chilli,831,20,68,Aug-22,167.7
Vijayawada,Chilli,696,20,66,Aug-22,151.1
Vijayawada,Chilli,983,20,61,Aug-22,153.3
Vijayawada,Chilli,753,22,64,Aug-22,159.2
Vijayawada,Chilli,648,33,68,Aug-22,169.9
Vijayawada,Chilli,966,32,70,Sep-22,168.6
Vijayawada,Chilli,1164,31,52,Sep-22,166.2
Vijayawada,Chilli,818,22,56,Sep-22,170.6
Vijayawada,Chilli,1160,32,66,Sep-22,184.1
Vijayawada,Chilli,977,33,59,Sep-22,155.3
Vijayawada,Chilli,1104,21,68,Oct-22,143.5
Vijayawada,Chilli,614,29,61,Oct-22,134.1
Vijayawada,Chilli,957,32,53,Oct-22,150.3
Vijayawada,Chilli,954,31,52,Oct-22,142
Vijayawada,Chilli,1004,25,68,Oct-22,145.6
Vijayawada,Chilli,1177,32,68,Nov-22,137.7
Vijayawada,Chilli,738,23,70,Nov-22,134
Vijayawada,Chilli,1171,26,61,Nov-22,129
Vijayawada,Chilli,723,29,62,Nov-22,132.4
Vijayawada,Chilli,941,29,69,Nov-22,139.2
